B,BSMlat,BSMlon,SMC,Cab,Cca,Cant,Cdm,Cw,Cs,N,LAI,LIDFa,LIDFb
0.353512094094883,26.2895601798404,47.4455348549216,39.456807488914,47.613033323486,22.4701115340642,2.19080639700508,0.000886052823406565,0.181089759918362,0.958494469676884,2.25512110144126,0.317431186415583,-0.547841575482813,0.366469156487151
0.5079497107572,35.4291181831047,42.9609447886319,51.6222543036071,51.0803854251148,9.37970667277257,1.47741772158316,0.0119695790870775,0.0219760511673563,0.294473973034179,1.87908017600769,6.46206337577379,0.242039867681223,0.391186424315711
0.763320728074699,31.7529757375055,46.6411113357505,52.9473192564246,92.5034987939775,0.759273692544429,1.2615462637276,0.00609367811362607,0.147607391119511,0.375833273089516,2.83108725136391,2.51242628136023,-0.826516945629232,-0.0753638966730077
0.564069881890909,33.5456593979774,51.8834230780071,21.9414475511546,49.9729679108361,22.7783193951097,2.39777065680949,0.0124660460836744,0.132804060866391,0.877595636873488,1.75501230941121,0.848935991007659,0.550075708052711,0.235377596252297
0.478678427233712,20.4700006701617,48.4288277690137,13.2354077837972,24.3282987079693,11.6703709948732,3.1340053922025,0.0104161286613959,0.0980433414963626,0.986650425737146,3.42339643376113,5.26834258288754,-0.138400846405808,-0.511590791534116
0.8617653513129,34.6105666896278,51.3075633407701,37.1978768551163,28.1420409397628,1.63239957597376,0.0188472075254,0.0119831882317616,0.034743469320327,0.224348820258565,2.77580252590863,1.09045101447615,0.493819973674309,0.407644597345827
0.029280047727004,39.5895392147031,49.0973877377021,24.0286489499774,71.6649112892522,19.5209226869108,3.54441742424083,0.00492429836019986,0.0669328930545251,0.60594260729004,2.38787966629172,3.17748486222261,-0.498446992606356,0.437493969046589
0.642051995212064,22.9073153456977,55.2911324188916,29.7415343415054,8.72849109197478,19.871759031025,4.64831332751516,0.00661602165486896,0.151260787469586,0.629933355757897,1.21006162328594,1.55200017336323,-0.63297293985781,-0.316730976888799
0.0262734991452194,32.9485953247935,54.7516795799293,13.5454017954123,54.9064054039589,7.51849483367157,4.23989438699426,0.018771318495614,0.115552057084482,0.186107745105322,2.61614303160598,1.84192667666106,0.313118317798579,-0.636046468340837
0.0806143009556193,34.3308366433584,50.7502493540434,12.2381246898687,97.170116714164,4.60028378145856,3.11211536931253,0.0183867390926448,0.0982900954358691,1.0473046514889,2.77136068608403,2.74535375591369,0.474800188734233,0.335221944014465
0.521196209125559,25.7781221691192,59.7298708518641,42.8255544425966,24.8464363847804,12.9772191597701,2.78008743413124,0.0182087635412835,0.103061382408077,0.277745328659213,1.89701809286766,4.729754174926,-0.184413102141954,-0.594803462135096
0.56211755489327,20.1779167781982,48.4516516806309,37.3489263370318,29.08746669759,19.1073676883888,3.68463469975256,0.00983819149480618,0.176112180843201,0.858740761932797,2.19081136290046,3.04963278526455,0.260644463079279,0.429084020351524
0.173318706531391,39.95640470009,43.6326982722679,52.4749012321642,28.6226048150773,6.59817917742029,3.42173509711522,0.0015182515667676,0.00222431829703784,0.96505894041407,1.59181441992268,1.14906109718774,0.0518353620459596,0.130712090707104
0.81933263213213,33.2728933680683,46.8835524692237,17.1705005779754,9.89096567571916,10.9669992515702,2.8500412986082,0.0103274182371631,0.0829563508637196,0.945215292776085,1.6686240851622,2.80837771753196,-0.324689656590984,0.085170495968708
0.511030075467021,34.7616643635758,42.8932426987863,7.37302512304778,45.6965194932678,9.12987498708309,4.4911700575286,0.0103914787335146,0.0114133544028253,0.51547211441902,3.499748082428,5.14776871598513,-0.362785989513046,0.233468433984611
0.14538296272641,22.614510031406,47.0020524186252,52.2710436832368,79.4914666089487,14.9663653090815,0.254005480519554,0.00916879780206807,0.167845319558936,1.1576351377327,3.2404004442083,6.14087410228348,-0.448557943397932,0.42192977426329
0.625506083563274,24.3355269637081,47.4807481572822,32.7284645098229,62.7140656530597,8.2839247474394,4.53648097411225,0.0180849020549479,0.141821262107918,0.307534662897371,2.40569440582403,6.56070379153711,-0.139779398432262,0.58059890121023
0.750003471780955,28.8203753290969,49.1950788639012,50.042951397696,93.0918056537789,1.0262963141117,2.72244866710076,0.00874261254227544,0.142797519300307,0.251351659868463,1.94744985001241,2.42961651773574,0.280546115460673,-0.0161702631299949
0.0971007789196568,28.4207950554232,51.903168563043,8.17028491056506,12.2185336080266,3.69379339834091,1.9914983713233,0.0144352891395235,0.0626807802646756,0.164963346839927,1.39980993595765,6.42686744737643,0.0485122296284594,-0.136000215868171
0.659695263594595,22.163305072018,53.0756600180388,8.41021234894136,8.61513405044443,5.15716994671614,1.48772865083667,0.0114215526916279,0.0954552724362456,0.947947650240168,3.05890729121406,6.00534112043285,0.0798664815780633,0.254718807921847
0.189400750819571,22.9600159905331,42.6501711300515,19.7978722197075,57.6879650989974,23.2487629733807,2.15484803635572,0.0169754283229121,0.107698267327593,0.575476852226216,1.74814518442205,2.84555319245591,0.611888105653318,0.380614720738029
0.391066234222024,29.4882864010468,59.1889208871723,33.9489212549471,64.5213266697845,19.8773008175155,4.50584475565049,0.0191612050111844,0.174926610621409,0.0610719175922713,2.67574422229919,0.539508293657197,-0.644385802981431,0.128840597110712
0.501731065776325,39.6580937440574,49.7680551307585,32.6837791106672,86.0584276326918,12.3381078199931,1.69185850240847,0.000790827702031003,0.196408397522121,0.207343294982554,1.35190521478797,0.531173961707823,0.0485588725885081,0.283852200458473
0.864192519519863,26.3920395102332,47.7000912297436,31.7249428224018,16.5170610480124,19.8065682092048,4.44439103061615,0.0109938523755038,0.195982361657153,0.809752079635801,2.29121170382608,3.53462717984112,-0.712338703347555,0.147779120871702
0.113819117652754,28.0780809839155,55.1424100385915,21.6187201742425,33.1419514494538,2.35419672772399,4.25333065267151,0.0170276548891586,0.0123816474677999,0.792091322078146,1.37811444435432,3.70389318835623,0.1225611668651,0.0327986195358175
0.00606016902960554,29.1634472135134,46.7051509032765,14.5104038209409,69.6993260359041,9.5195899570268,2.28891086632664,0.0148038363472866,0.0814808928904063,0.996100825906287,1.07484958907874,6.75703149443229,0.35612728503274,-0.189995145672365
0.659875377722267,22.6470879075742,59.2792870940815,41.6312034133928,19.1537347577629,23.1737411945415,2.46380716084822,0.0186318395240944,0.120413233011154,1.08087180725892,3.379925130513,3.68799224925989,0.172743947762912,-0.607099418351793
0.752735451384068,22.080992439448,40.6014783931026,7.05012493751742,38.3449912692465,11.8676532268548,0.447075731278322,0.0128858475711233,0.0566370186723979,1.10011820867061,1.26526132935831,5.01498251611564,0.187127860040599,0.0862941800116392
0.682384444475385,28.4781378334364,53.5620347682766,54.7183610828376,50.3144212976613,3.09080441945414,3.78205840279304,0.00623062144745981,0.0144597900673981,0.138169556328715,2.26045674623147,1.82538472224217,0.784941499847886,-0.20795306842351
0.882766973901999,34.6698354982256,56.4462412695127,27.6358827478484,43.9083762177518,12.6279916879787,2.79866356635316,0.00414800471492743,0.172261906516474,0.573537615022731,2.83709275673006,6.63365713351033,0.128900973202342,-0.0503752055710125
0.744777224870493,36.8222304412034,50.2160840783378,45.0236041860845,17.3230640328963,21.6601433588021,3.4776937161694,0.0062148611788229,0.0429902176965611,0.828188743509712,2.21808396713143,5.44225315457747,0.348294356309931,-0.359605477712738
0.182034215785137,28.5458420480281,59.6882238027445,49.6356500432306,88.9541890638413,18.0390627750874,3.96824970614231,0.0120809940466211,0.111269236611934,0.844544217159602,1.88138380946391,5.49546404536288,0.455109181239527,-0.214391857080494
0.692557175137522,33.7221034797222,43.7502809221586,21.7617979891834,82.6362237295843,11.5469209404547,3.1905218521317,0.0132279341347146,0.0790347975420654,0.952870810261615,2.16262878562749,6.47425944453797,0.011784477759012,-0.0628516764402772
0.756533389457606,34.0074320156006,42.0601309040583,19.3372681296123,48.0078296983273,7.48236922982376,3.53371043899257,0.0149171492477892,0.0290461363061648,0.421756459904283,1.63128218356805,5.95295693667228,0.88294446190234,-0.0394180451961648
0.346782814464081,21.8799094306141,44.227861300171,51.8423174639892,53.5331576933321,13.8258161578137,1.1002532003373,0.00470738045992067,0.145346908654828,0.757288514767624,3.12327863850195,3.39661712672222,-0.768509844508767,-0.0153111422886202
0.106749196539577,26.8171900701259,41.6185153940186,42.5184351340419,80.6330584568418,24.0360215019504,3.1219451268983,0.0012575698973187,0.0250797692541168,0.193398780114633,1.18403854537528,1.56253259341112,-0.873850521514047,0.123353455259893
0.0780418099976935,37.5416208190098,55.5087469303749,48.3367619399769,75.9632368246294,6.82339298362349,0.669025105787975,0.0144461658276771,0.130193966847217,0.618988651825549,3.49653824321505,6.25535608102197,-0.0155181601525685,0.939602325030645
0.467486086347643,37.3302087825602,43.4271051607589,22.3301657123572,25.4477040652308,11.759444116362,0.637518307796141,0.0114729913809752,0.0761382077081566,0.181274210394577,3.05036365012708,1.65445512257828,0.567194862034293,0.286655948926319
0.653488197281922,36.9379241895261,48.8440677459663,8.84697140427943,42.0169176712952,6.71358679719357,4.24940370831756,0.00985201150477008,0.141369558097955,0.625614592278673,2.23928559951695,1.50029694297558,0.501155357199878,-0.489865568863728
0.848358165676355,35.7736715941426,45.8745536588186,25.8623084314623,62.2369240229679,7.65805905015342,3.54726727841696,0.0144739021831441,0.111833879066015,1.13091081903237,1.58208956769443,1.4823981298406,-0.0164818411720684,0.425409871233348
0.215274275323057,20.6509600715366,47.3488854898762,9.47880782481556,49.2716162305017,0.618414699641548,0.0898206569879339,0.0159207600027748,0.178321248480492,0.110817111786509,3.15598481348215,6.74458922861788,-0.234861470437951,-0.111101318216654
0.0629655812258035,31.049638264622,41.8008174205342,15.5032051780634,85.9503016345879,18.9864264304175,3.58479174120478,0.00412413049668694,0.140538365507773,0.462565047031239,1.61333623798086,5.62195407950057,-0.385982469292005,-0.193111929418538
0.719565087440715,25.1794120558035,57.2962633964748,27.3967690786136,1.54461339435637,14.4193441420505,1.57664451263471,0.0116059596493235,0.0588283120924582,0.891387830233941,2.6446049426721,5.78445490344833,0.186761189397751,0.241706349793583
0.427675798632274,24.702825930921,59.3135204545621,10.9664848196713,30.3164673587904,24.0703397861659,3.83651434705363,0.00204638432299514,0.0639938291917575,0.195160928963078,1.12223753568314,0.772256251443256,-0.664797974659151,-0.22032556812922
0.274503719527008,39.1193470354829,55.7374207346947,16.5833105597141,5.64457214885264,17.2448959759217,1.61165026170287,0.011730295311291,0.114158461088216,1.02888311217618,1.66395679491055,3.44105268136377,-0.260846257418809,-0.149718960741948
0.867244243715996,29.458842851751,50.6394469835054,11.7593293383623,94.4746593894245,16.488630794006,4.81193187045614,0.00663126115694731,0.0927118228118035,0.256915987224271,3.21534846015181,6.42041970418024,0.537888680324069,-0.140498912046012
0.552267576965981,24.204415999666,52.5946957522006,38.908505649062,39.496302701841,0.398095523720167,4.66664479838149,0.0131623305296391,0.174682297237434,0.219824117350284,1.27394630290279,6.69334253597835,-0.54492969095024,0.188072043372158
0.67974160829317,31.6964039971647,41.9199174939429,10.660372412522,13.0055896664077,6.90011033665398,1.42083159032321,0.00312567644426801,0.199181650291633,0.656315603944649,3.09682686573644,4.62406770714802,-0.454204771015019,0.257335430172139
0.0188340511085065,26.6488042561606,48.5282022936574,24.5187784657596,16.0767508504578,12.0056529693978,0.550186978253971,0.014041957033846,0.037077780573262,0.782552587120535,1.81381832581441,0.11112012174673,0.0463591593215412,0.0920965377616906
0.368717204296615,26.3054372468353,51.8704586459852,32.0498014824181,13.6193704413834,12.8581722317416,4.51472202480853,0.00809915053871737,0.0884843305503281,1.02538688866245,1.78560085855534,5.24907806700883,0.329441456703532,0.235414064802198
0.491197217002855,31.2848290953627,45.1173797213392,17.8855679471384,65.5440493252774,4.90177831401342,1.46865214558334,0.012526745997234,0.082137265192904,0.991110152515695,1.7687805027107,3.19982648540631,-0.671035447128059,0.0318659243420183
0.130344450192637,34.6216996786765,51.2478806778691,24.4821062992121,6.77089145821578,4.04654366399284,2.37233829601685,0.00265934554942757,0.117767590694005,1.11482212430686,3.35638829345692,0.257316123623387,-0.364580810445057,0.380686332798196
0.321593575411233,25.8975234389683,44.6024393695803,9.5067288864167,38.9763482713816,7.91309278668661,0.623032928156801,0.0090530005445634,0.19508420616035,1.08226047507396,1.32021662687809,2.04754275913418,-0.405469414061076,0.071747879869711
0.726881510709459,25.0878148226696,40.2764170542366,34.0441053575585,83.6278018058721,20.23493300568,1.24004527327331,0.00847760906137312,0.12449174178354,0.382191310145356,1.08469026562974,0.667382770758829,-0.63052645118895,0.244256217366597
0.665924274005806,39.6086606632443,58.0165655429182,9.92590152279892,0.707210038968245,6.62247789763106,3.98493869404402,0.00684100617484294,0.0418906477652007,1.09461923715285,1.35911681142132,4.5002287563117,0.672857216915769,-0.0664893401724237
0.262821931502591,37.9577055168559,51.630038013331,12.5900665674022,19.2081691999129,0.112369375770411,0.922274261137707,0.00416795961216919,0.109694817529139,0.103743744641427,3.21118542779732,0.841636633268275,0.216446930643276,0.237008117474392
0.734129447376216,29.3047424702957,55.1956643329714,14.4965678088506,81.7204587977393,9.85699575645534,4.33778707622031,0.00248136715206645,0.00378781280282594,0.310662402736802,3.28925174969804,4.23693766851973,0.250629658485241,-0.107668710799756
0.0647961222187346,30.621603157872,50.9960006180402,16.9591858449556,52.8766480703878,17.7574429495386,0.645524426487248,0.00601513388740411,0.0402074886385611,0.868945358933519,2.58653988415395,2.8186975164505,0.681572923251222,-0.108197285145371
0.118050040849056,20.1403045227052,59.8070813349668,52.4003643874097,54.4449257277743,0.0248068103156458,4.03396338896447,0.00852179540772318,0.00590570465396389,1.08356141047752,3.01785895773463,1.03288984813231,0.325183771511159,-0.600543752781447
0.137377461125747,20.7841029859884,50.9152893769386,40.6073410167549,89.8117871139451,3.89868212462397,1.78453705096428,0.00961841043430661,0.0788400971186757,0.328567925093482,2.05839332258258,5.28607080720601,0.251342119200735,0.442763592660551
0.452081520642555,28.0896682019763,58.4626106531629,30.4594514384137,91.7447285035493,21.9929636828712,4.51746397377539,0.00667467013132977,0.129731627588472,0.526211321884166,2.99839092114171,2.96566777781791,-0.195627138247434,0.270077111724107
0.391597923607936,34.5438847735461,50.0866145728666,16.6947990856891,11.7839757966102,15.1486033478075,3.49232876037701,0.00870095862359102,0.173894213051082,0.441180911591094,1.6377227775041,3.03557659739104,-0.00706861735607522,-0.63804402577622
0.264158600012643,38.4295293044801,48.3180859848508,36.3841628213739,12.8959208361255,12.5103919808543,0.831267854329433,0.000499366570376766,0.19873727920843,0.236991873240496,1.07245688653666,1.2433706873071,-0.00962999130011133,-0.0227499207558665
0.306291189563912,21.4630088801375,56.1505574246536,27.0776629581565,79.1963760970647,8.01859179360375,4.96831005110638,0.00209663555728887,0.0529265736795725,0.0620412809496646,2.27656972684421,2.07694271194401,0.741270759324354,0.245069268341623
0.318367657706814,20.3141976662852,58.9809038316677,41.4139403262049,66.5210192198863,24.6331154161854,2.98699088561889,0.00475584019924237,0.132016565826457,0.0651575983862502,1.47248634248478,5.23078161477815,0.711124871940679,-0.28412619354477
0.11936577367369,33.4144215113933,55.2515559319821,22.9484839713138,90.4872553470535,14.8406673879013,0.444245089364876,0.000776773228046087,0.0214316500098194,1.17170269433811,2.23537318434194,0.686338577933485,-0.184668091887145,0.0267392109335061
0.506043993228438,37.68163590067,41.5591524314623,40.8406418586401,69.7139172151197,5.84188388783265,1.51314684528185,0.0146065378129462,0.182419093073493,0.686681341189224,1.84818063573069,0.133658657453629,-0.0443571897906286,-0.721908127238316
0.577571112363428,25.4990724747152,48.9270541364798,52.544370304501,3.43091925158933,0.40870045892754,1.47431116771682,0.00328885917941364,0.0643595852850283,0.936250687727474,1.67080305330893,4.53144844508897,0.931174628911244,0.0534865121674182
0.270545393883712,35.3812248799841,56.9586610091812,6.40500464156939,51.4070562997073,3.45131729735643,0.272158276642205,0.0135476064243245,0.167026076730015,0.870241253047206,1.84464667929055,0.787756097485012,0.176885085994731,0.538956690444303
0.632911322124994,38.7858320062911,49.7969419827762,11.8790367646432,91.3182625170165,11.7798476666323,0.681116512287731,0.0153978004024331,0.0282007406160076,0.61635950777045,1.59807313594832,4.95467806043922,0.16811917399709,0.0956157441578931
0.345990342488243,25.3033070158813,55.9661555115364,21.9581662834751,10.6826942982479,5.40622838394411,1.84269223070337,0.0149600665212396,0.172981952014473,0.398337888892745,1.08847636948555,3.16532745976681,-0.600888553052496,-0.19571169646654
0.625468464185761,38.7211402342029,58.8231966756841,7.53915938974769,89.5514261951826,7.55388998009945,1.67977672900208,0.00712912813982967,0.166594016481135,0.666909334151215,2.30648684188109,5.45063368932366,-0.759693577275685,0.161653384939326
0.591275446122477,32.8501130560748,53.271081808793,14.4436704030325,64.0249692441744,0.459687815971259,3.22197390642015,0.0126276328790569,0.0787583039524593,0.532342848160257,1.58259229913134,2.84144970413731,0.232847885174086,0.530924157134903
0.297658451741001,22.5317267426594,54.1528617023402,7.97265107616202,13.5051698168349,2.20484414185455,3.48275736353445,0.00889646743747696,0.165705404793291,0.740375833222152,2.4437445737099,2.77372409315368,-0.0684212696856439,-0.785378179917856
0.177669953191022,31.8050780904601,53.8514923405553,5.04864273024051,4.55303262403013,23.1355273322356,1.73468669992369,0.00944288263999689,0.0520684613835482,0.0556388729538509,2.35983438475701,2.15687981857243,0.242644749309797,-0.509955342007766
0.0700055075308969,33.7060759182379,53.381450599678,13.7769264604989,54.2159474391411,4.72124262177452,4.14591861583069,0.00432471575862353,0.0608700046504362,0.969463408317624,2.98964436555116,1.00698379120752,0.289789586898383,-0.45506679714119
0.0409117872145696,27.5382567405891,40.8489417756176,43.8288774155675,58.251616262315,19.8444852391747,1.71592486916569,0.0123979186021284,0.00506876487978364,0.721514812306082,2.2062549850797,4.66481746768858,-0.0890987662216334,-0.266379311603038
0.158347862697337,34.5802521895595,57.1828509413263,49.8581432490671,42.650755447681,18.079847179858,3.28960745808333,0.00452498924418071,0.150546528296664,0.112789397378744,3.40666895401432,4.55686353899558,0.148276076748665,0.672937803143835
0.534815719911867,29.501192773545,53.4343476869419,29.6492509786568,74.6672003520941,15.2757362478621,4.04338275983205,0.00575485169794758,0.0487625415407577,0.43813840252281,3.08841205344151,6.71804596549261,0.415507763857737,0.250792185789683
0.895856887169012,25.6091876932845,59.7646829570479,35.6662538723234,40.5818755916273,10.092308539228,1.51602937790476,0.0190819179784592,0.0918691630721214,0.350128479078323,2.48213286007401,0.117640407741449,0.0647860066786862,-0.317730691065054
0.0574637883985331,24.1966904130401,48.8803802387361,27.9143793410071,59.2509010409393,10.4482524441445,0.86037317980376,0.0196782279691627,0.0220840773172182,0.229355586535035,1.05564926327947,5.1614919810546,-0.590266341916858,-0.271891358726349
0.860146139750932,37.6146860836849,56.5949490643278,17.4354543085741,74.3179464784258,9.02041014011892,1.38659926131642,0.00289442190211208,0.14360118287902,0.652220505729567,1.09764449303528,6.0499452304032,0.0697029165607108,0.11038721681398
0.334144404214577,31.9798390487583,41.8725688037527,36.5622682545482,86.9926648871357,0.735549290807536,2.10516952897935,0.0153324985236853,0.14248334626245,0.0320363438928694,3.41733241228798,0.174805234720438,-0.138878729514966,0.652531166762878
0.805695053371532,28.972785743199,56.8491945268407,9.98724231303692,87.2101959887957,5.8040337725844,1.04586432564779,0.0142544528220121,0.0743827236827066,0.579353621176386,3.1817261306372,3.18754852258395,0.347880885594303,0.0768093031308261
0.149065965728028,39.5169472669996,40.8160935045137,32.1916531330338,25.3286536203537,20.6903246911608,3.18386080240878,0.0137987889151763,0.160360836348508,0.776951804916438,1.1006788851484,0.715646875450399,-0.306543066215779,0.582928037353388
0.0342098936144374,21.7100129718368,56.6463398391088,10.1401836857648,36.5954783374406,1.57301586829801,3.38748629271036,0.0160909016687829,0.0855719989614531,0.772013639526129,2.1717264424926,5.5289289924449,0.0251892474839144,0.76732706475226
0.537712933804947,27.3296824530099,53.7102622478067,17.9195892278431,97.987755409795,13.1590934487824,1.37229424610799,0.00246302836766695,0.111740263363978,0.681098910824013,2.10619817404841,3.43343434295006,-0.0647367371820146,0.424404414895907
0.545823494828055,23.3609628867675,50.4253385857664,36.0204421366857,68.6282977536755,19.3978995192494,3.43876084708285,0.00603470656730103,0.156139625585187,0.374043400042182,1.1764069007058,6.6514181352855,0.1575780418592,0.187321451380344
0.502261271250475,24.8190426032952,50.69155006973,20.7031600565499,55.7030772088044,24.2556455580287,1.49618508134304,0.00950296170211231,0.0112386767707825,0.593546801706179,1.23236018843997,6.26123538259219,0.0115704910162699,0.392989722047316
0.553200763207437,25.7109350333398,44.896592956144,50.7110742250882,26.654320727171,3.7938452327045,4.62042366248229,0.0137714548909903,0.0436474455312654,1.14416447838746,3.15175773457349,5.81447478811289,0.123141420596605,0.0139265007709597
0.373265300183991,20.3991048832475,45.8463612825291,19.2700534561564,39.0655352822002,7.24106041561889,0.288985163883181,0.0172458767630975,0.00913265137406727,0.551095660701662,2.58819490628202,6.33996422082209,-0.198056446010547,-0.768114013367768
0.231791664399525,31.6391180909397,42.9955032563396,39.4219550255789,46.7301495797333,1.51233789067558,2.68636856405416,0.000665360108691537,0.0870746718187822,0.167382998338114,3.18418848954474,4.71973013267789,0.453858323806708,-0.454829362326842
0.386098844628584,22.6973182115834,41.6881686239507,8.70815465357327,45.9096482199791,10.3280558926772,3.22621795791526,0.00503991665589659,0.0140355244275346,1.18560087752587,1.27762892224279,1.97680575192432,0.507430040194253,-0.176081399107915
0.336600965671542,36.4181467627665,58.8701852120205,19.5996675010872,0.449327461072079,13.2180783457053,1.59768292756028,0.0192300454733185,0.0152789081546368,1.19399566196239,2.47841205370647,5.21105656053935,0.159157576361665,-0.0910920303802422
0.00764800939625897,23.8441787216574,48.7033394259331,5.3568699424196,60.193693952917,24.4804649285484,4.02555633362521,0.0169873067658442,0.0241430603785727,0.0681223996657755,1.42562005592232,3.08803590176872,-0.858173854219563,0.114969894453352
0.0215272407354931,20.2959774491486,55.1299141001098,11.1994374292652,12.7218511511397,24.9535448605582,3.82501883658705,0.00212213859952593,0.143373778681201,0.835993984034719,1.76515544767699,2.69511374570501,0.304753277555341,0.238130856602472
0.316499168500503,27.0355386815085,56.1139204581089,42.052252078881,2.06527601941881,24.6760476780117,1.83875716687496,0.0130245709653647,0.029990174570531,0.580240178751187,2.36344633493649,3.34229876066809,0.294516675176894,-0.454151818312839
0.711077039788545,36.9020758040474,41.3897759864182,24.6511389585938,83.9797484583263,23.3677677783809,2.23757465313645,0.0185480246687369,0.158320970412492,0.767399024091765,1.88783534138482,3.57074474133046,-0.0220409883594723,-0.236872259247499
